region,tech,vintage,capacity,units,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
MB,T_HDV_T_DSL,2010.0,7.85,k units,,,,,,,,TRPHRMB001
MB,T_HDV_T_DSL,2015.0,7.058,k units,,,,,,,,TRPHRMB001
MB,T_HDV_T_DSL,2020.0,7.619,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2000.0,0.19460000000000002,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2005.0,1.04808,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2010.0,2.2509171638184595,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2015.0,3.672692906347124,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_DSL,2020.0,5.557385214119136,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2000.0,4.62175,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2005.0,24.8919,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2010.0,33.159097932800236,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2015.0,37.7148334382818,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL,2020.0,33.7362555574413,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_HEV,2010.0,0.006718777530029161,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_HEV,2015.0,0.0004589795818199666,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_HEV,2020.0,1.8941793130896412,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_PHEV35,2015.0,0.07201467578925244,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTF_GSL_PHEV35,2020.0,0.1480548186890213,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_BEV300,2010.0,0.006630779799883878,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_BEV300,2015.0,0.3970867878594578,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_BEV300,2020.0,6.12319510502074,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2000.0,0.50856,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2005.0,2.74587,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2010.0,5.250167037287969,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2015.0,5.165794904604509,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_DSL,2020.0,5.898296129830451,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2000.0,16.104400000000002,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2005.0,86.95255,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2010.0,119.46181237339405,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2015.0,139.28838404454402,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL,2020.0,120.97195161765353,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_HEV,2010.0,0.30798095518354096,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_HEV,2015.0,1.609365813997698,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_HEV,2020.0,11.528765625327406,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_PHEV35,2010.0,0.007408854334551416,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_PHEV35,2015.0,0.3883684489943076,k units,,,,,,,,TRPHRMB001
MB,T_LDV_LTP_GSL_PHEV35,2020.0,2.237791522167867,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2000.0,1.0272,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2005.0,8.6532,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2010.0,11.2638,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2015.0,12.22249382141912,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_DSL,2020.0,12.221326297362458,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2000.0,0.6848000000000001,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2005.0,5.768800000000001,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2010.0,7.5092,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2015.0,7.49889986254113,k units,,,,,,,,TRPHRMB001
MB,T_MDV_T_GSL,2020.0,8.098552063744306,k units,,,,,,,,TRPHRMB001
NB,T_LDV_C_BEV150,2010.0,0.20889194108510048,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_BEV150,2015.0,1.106324533143408,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_BEV150,2020.0,2.4078108571157566,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_DSL,2005.0,2.30133,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_DSL,2010.0,2.5535440496913315,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_DSL,2015.0,0.1383952968174162,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_DSL,2020.0,6.663665365240272e-05,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL,2005.0,74.40967,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL,2010.0,85.51646302579275,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL,2015.0,54.91731659119566,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL,2020.0,23.46951571258189,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL_HEV,2010.0,1.9355112303424098,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL_HEV,2015.0,1.4895260664555494,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL_HEV,2020.0,2.107234282354597,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL_PHEV35,2010.0,0.16158975308840398,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL_PHEV35,2015.0,0.7494375123879691,k units,,,,,,,,TRPHRNB001
NB,T_LDV_C_GSL_PHEV35,2020.0,0.21337251129410073,k units,,,,,,,,TRPHRNB001
NB,T_HDV_T_DSL,2000.0,1.127,k units,,,,,,,,TRPHRNB001
NB,T_HDV_T_DSL,2005.0,4.307,k units,,,,,,,,TRPHRNB001
NB,T_HDV_T_DSL,2010.0,4.754,k units,,,,,,,,TRPHRNB001
NB,T_HDV_T_DSL,2015.0,4.116,k units,,,,,,,,TRPHRNB001
NB,T_HDV_T_DSL,2020.0,4.071,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_DSL,2000.0,0.12272000000000001,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_DSL,2005.0,0.7087600000000001,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_DSL,2010.0,1.4986638278319555,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_DSL,2015.0,2.6443356262280555,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_DSL,2020.0,4.164866066921548,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL,2000.0,2.9146,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL,2005.0,16.83305,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL,2010.0,22.16866733095926,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL,2015.0,27.144240997344056,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL,2020.0,25.271200368060438,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL_HEV,2010.0,0.004758582580508394,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL_HEV,2015.0,0.0003281756159811524,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL_HEV,2020.0,1.4189209513288086,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL_PHEV35,2015.0,0.051095200811907146,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTF_GSL_PHEV35,2020.0,0.11101692786794112,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_BEV300,2010.0,0.004521024055369524,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_BEV300,2015.0,0.28776883399267705,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_BEV300,2020.0,4.660880236890525,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_DSL,2000.0,0.3225,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_DSL,2005.0,1.8715799999999998,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_DSL,2010.0,3.493464631985924,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_DSL,2015.0,3.746305310949046,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_DSL,2020.0,4.483625256996987,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL,2000.0,10.2125,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL,2005.0,59.2667,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL,2010.0,80.15727052133121,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL,2015.0,101.0035381544966,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL,2020.0,91.90120118245326,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL_HEV,2010.0,0.20776136841675533,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL_HEV,2015.0,1.1693660939781074,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL_HEV,2020.0,8.766137324621592,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL_PHEV35,2010.0,0.0049824542107404154,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL_PHEV35,2015.0,0.2810216065835762,k units,,,,,,,,TRPHRNB001
NB,T_LDV_LTP_GSL_PHEV35,2020.0,1.70215599903762,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_DSL,2000.0,0.6282,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_DSL,2005.0,4.4406,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_DSL,2010.0,5.2476,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_DSL,2015.0,6.954065498186413,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_DSL,2020.0,7.866900021543015,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_GSL,2000.0,0.4188,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_GSL,2005.0,2.9604,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_GSL,2010.0,3.4984,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_GSL,2015.0,4.273585430463429,k units,,,,,,,,TRPHRNB001
NB,T_MDV_T_GSL,2020.0,5.212107041517365,k units,,,,,,,,TRPHRNB001
NLLAB,T_LDV_C_BEV150,2010.0,0.15923307765575972,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_BEV150,2015.0,0.8160910188641766,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_BEV150,2020.0,1.8468694352777413,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_DSL,2005.0,1.84638,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_DSL,2010.0,1.9975888486361377,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_DSL,2015.0,0.09892537452689457,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_DSL,2020.0,4.8799608795883035e-05,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL,2005.0,59.699619999999996,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL,2010.0,66.96208084822652,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL,2015.0,39.81968679269192,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL,2020.0,17.85940130379442,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL_HEV,2010.0,1.515011016770975,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL_HEV,2015.0,1.091104513122014,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL_HEV,2020.0,1.6093307423189789,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL_PHEV35,2010.0,0.1250862087106026,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL_PHEV35,2015.0,0.5431923007949928,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_C_GSL_PHEV35,2020.0,0.16234971900005965,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_T_DSL,2000.0,0.17,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_T_DSL,2005.0,1.206,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_T_DSL,2010.0,1.496,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_T_DSL,2015.0,1.3479999999999999,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_HDV_T_DSL,2020.0,1.1300000000000001,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_DSL,2000.0,0.09284,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_DSL,2005.0,0.6075200000000001,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_DSL,2010.0,1.4289671832333468,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_DSL,2015.0,2.247694217690801,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_DSL,2020.0,3.349485127419297,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL,2000.0,2.20495,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL,2005.0,14.4286,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL,2010.0,21.25961175894394,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL,2015.0,23.071062783117604,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL,2020.0,20.363433199246607,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL_HEV,2010.0,0.004555647160763513,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL_HEV,2015.0,0.0002825292038873074,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL_HEV,2020.0,1.1430763931852346,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL_PHEV35,2015.0,0.04296046998770909,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTF_GSL_PHEV35,2020.0,0.08910728052072037,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_BEV300,2010.0,0.004264719315178772,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_BEV300,2015.0,0.2483739649829245,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_BEV300,2020.0,3.770591682649455,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_DSL,2000.0,0.24644999999999997,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_DSL,2005.0,1.62507,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_DSL,2010.0,3.4037030368856263,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_DSL,2015.0,3.2250059552295887,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_DSL,2020.0,3.6378879155773287,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL,2000.0,7.80425,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL,2005.0,51.46055,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL,2010.0,78.19162302705266,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL,2015.0,86.93610275880037,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL,2020.0,74.721257204495,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL_HEV,2010.0,0.20278415675759975,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL_HEV,2015.0,1.0081946728161375,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL_HEV,2020.0,7.11722545299297,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL_PHEV35,2010.0,0.004625059988935303,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL_PHEV35,2015.0,0.24032264817097193,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_LDV_LTP_GSL_PHEV35,2020.0,1.3810377442852433,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_DSL,2000.0,0.34319999999999995,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_DSL,2005.0,2.8217999999999996,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_DSL,2010.0,4.6602,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_DSL,2015.0,5.339931374974159,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_DSL,2020.0,5.622813908233289,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_GSL,2000.0,0.2288,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_GSL,2005.0,1.8812,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_GSL,2010.0,3.1068000000000002,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_GSL,2015.0,3.279801565383457,k units,,,,,,,,TRPHRNLLAB001
NLLAB,T_MDV_T_GSL,2020.0,3.7207803303218,k units,,,,,,,,TRPHRNLLAB001
NS,T_LDV_C_BEV150,2010.0,0.3052472743736139,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_BEV150,2015.0,1.728269766266332,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_BEV150,2020.0,3.98439327176829,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_DSL,2005.0,3.48555,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_DSL,2010.0,3.7349423905865735,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_DSL,2015.0,0.21140796931608044,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_DSL,2020.0,9.657463538068662e-05,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL,2005.0,112.69945,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL,2010.0,125.26609435519975,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL,2015.0,84.56416340419531,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL,2020.0,38.60871802412258,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL_HEV,2010.0,2.825922274265058,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL_HEV,2015.0,2.3046395401907067,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL_HEV,2020.0,3.6523268512102236,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL_PHEV35,2010.0,0.23579370557499252,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL_PHEV35,2015.0,1.163519320031573,k units,,,,,,,,TRPHRNS001
NS,T_LDV_C_GSL_PHEV35,2020.0,0.3524652782635128,k units,,,,,,,,TRPHRNS001
NS,T_HDV_T_DSL,2000.0,0.712,k units,,,,,,,,TRPHRNS001
NS,T_HDV_T_DSL,2005.0,2.936,k units,,,,,,,,TRPHRNS001
NS,T_HDV_T_DSL,2010.0,3.051,k units,,,,,,,,TRPHRNS001
NS,T_HDV_T_DSL,2015.0,3.477,k units,,,,,,,,TRPHRNS001
NS,T_HDV_T_DSL,2020.0,3.395,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_DSL,2000.0,0.16488,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_DSL,2005.0,0.87148,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_DSL,2010.0,1.7279224343097046,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_DSL,2015.0,3.182289499645635,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_DSL,2020.0,5.119806842783074,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL,2000.0,3.9158999999999997,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL,2005.0,20.69765,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL,2010.0,25.405837712482164,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL,2015.0,32.71073249847789,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL,2020.0,31.191165369172623,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL_HEV,2010.0,0.005241737371574349,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL_HEV,2015.0,0.0003935162461961323,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL_HEV,2020.0,1.7279833486844562,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL_PHEV35,2015.0,0.06258448563027728,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTF_GSL_PHEV35,2020.0,0.13927911596546558,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_BEV300,2010.0,0.0053022295214339085,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_BEV300,2015.0,0.3485994615006084,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_BEV300,2020.0,5.885264585111962,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_DSL,2000.0,0.43905,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_DSL,2005.0,2.33124,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_DSL,2010.0,4.075196092482496,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_DSL,2015.0,4.548452313212053,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_DSL,2020.0,5.4873723356498925,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL,2000.0,13.90325,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL,2005.0,73.8226,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL,2010.0,92.91092310951832,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL,2015.0,122.77257024376803,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL,2020.0,112.78469232271658,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL_HEV,2010.0,0.23960761360818592,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL_HEV,2015.0,1.4142639797931298,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL_HEV,2020.0,11.111437166297788,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL_PHEV35,2010.0,0.005970954869570567,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL_PHEV35,2015.0,0.3421140017261703,k units,,,,,,,,TRPHRNS001
NS,T_LDV_LTP_GSL_PHEV35,2020.0,2.1792335902237676,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_DSL,2000.0,0.8351999999999999,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_DSL,2005.0,5.7264,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_DSL,2010.0,6.7044,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_DSL,2015.0,9.969743090654475,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_DSL,2020.0,12.419115597087544,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_GSL,2000.0,0.5568,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_GSL,2005.0,3.8176,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_GSL,2010.0,4.4696,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_GSL,2015.0,6.118749687818281,k units,,,,,,,,TRPHRNS001
NS,T_MDV_T_GSL,2020.0,8.240644989684958,k units,,,,,,,,TRPHRNS001
ON,T_LDV_C_BEV150,2010.0,3.297716758021438,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_BEV150,2015.0,22.883207235037915,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_BEV150,2020.0,54.049449637456874,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_DSL,2005.0,35.243159999999996,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_DSL,2010.0,39.286788886065146,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_DSL,2015.0,2.7100935828750123,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_DSL,2020.0,0.0012414831603704017,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL,2005.0,1139.52884,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL,2010.0,1321.0211698728288,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL,2015.0,1092.8944017225272,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL,2020.0,515.7699850945764,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_HEV,2010.0,29.70210098526862,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_HEV,2015.0,29.922645489811412,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_HEV,2020.0,48.080545624286394,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_PHEV35,2010.0,2.5162234978161306,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_PHEV35,2015.0,15.247651969748423,k units,,,,,,,,TRPHRON001
ON,T_LDV_C_GSL_PHEV35,2020.0,4.698778160519832,k units,,,,,,,,TRPHRON001
ON,T_HDV_T_DSL,2000.0,12.056,k units,,,,,,,,TRPHRON001
ON,T_HDV_T_DSL,2005.0,39.534,k units,,,,,,,,TRPHRON001
ON,T_HDV_T_DSL,2010.0,47.424,k units,,,,,,,,TRPHRON001
ON,T_HDV_T_DSL,2015.0,59.437,k units,,,,,,,,TRPHRON001
ON,T_HDV_T_DSL,2020.0,66.55,k units,,,,,,,,TRPHRON001
ON,T_LDV_LTF_DSL,2000.0,2.27996,k units,,,,,,,,TRPHRON001
ON,T_LDV_LTF_DSL,2005.0,11.68188,k units,,,,,,,,TRPHRON001
ON,T_LDV_LTF_DSL,2010.0,23.5747794048302,k units,,,,,,,,TRPHRON001
ON,T_LDV_LTF_DSL,2015.0,47.51371489332247,k units,,,,,,,,TRPHRON001
ON,T_LDV_LTF_DSL,2020.0,74.38777744659826,k units,,,,,,,,TRPHRON001
ON,T_LDV_LTF_GSL,2000.0,54.14905,k units,,,,,,,,TRPHRON001
